# Target Sample Rate: 400 Hz,,,,
# Max Device Sample Rate: 400 Hz,,,,
# Recording started at: 2026-02-07 14:18:51.656,,,,
time,Ï‰â‚“ (rad/s),Ï‰áµ§ (rad/s),Ï‰á¶» (rad/s),Ï‰_total (rad/s)
4.937773,1.655,-0.927,-0.509,1.964
4.940269,1.632,-0.84,-0.549,1.916
4.945038,1.596,-0.859,-0.598,1.909
4.947811,1.58,-0.885,-0.628,1.917
4.953319,1.558,-0.92,-0.662,1.926
4.957674,1.509,-1.065,-0.779,2.004
4.960321,1.489,-1.115,-0.821,2.033
4.962836,1.469,-1.161,-0.86,2.061
4.970403,1.45,-1.209,-0.901,2.092
4.975191,1.353,-1.464,-1.03,2.244
4.977807,1.326,-1.547,-1.048,2.291
4.98045,1.306,-1.638,-1.06,2.348
4.986684,1.302,-1.739,-1.066,2.42
4.990359,1.299,-2.089,-1.054,2.677
4.992886,1.277,-2.194,-1.035,2.741
4.995385,1.247,-2.267,-1.005,2.776
4.998247,1.204,-2.316,-0.97,2.785
5.004691,1.152,-2.348,-0.938,2.779
5.008102,0.937,-2.357,-0.832,2.669
5.010649,0.855,-2.336,-0.802,2.613
5.013066,0.77,-2.31,-0.769,2.553
5.020755,0.683,-2.272,-0.731,2.482
5.023449,0.43,-2.127,-0.606,2.253
5.025828,0.347,-2.081,-0.562,2.183
5.02851,0.272,-2.037,-0.515,2.119
5.031017,0.207,-1.992,-0.46,2.054
5.03677,0.15,-1.953,-0.401,1.999
5.037031,0.102,-1.922,-0.338,1.954
5.038623,0.059,-1.891,-0.274,1.912
5.040955,0.028,-1.86,-0.206,1.872
5.04346,0.006,-1.839,-0.146,1.845
5.046144,-0.009,-1.818,-0.085,1.82
5.054215,-0.018,-1.792,-0.038,1.793
5.058706,0.007,-1.689,0.095,1.692
5.061197,0.019,-1.66,0.112,1.664
5.063926,0.031,-1.622,0.113,1.626
5.070273,0.045,-1.579,0.111,1.584
5.073776,0.059,-1.428,0.035,1.43
5.076225,0.055,-1.373,-0.015,1.374
5.078992,0.052,-1.32,-0.071,1.323
5.081131,0.045,-1.273,-0.126,1.281
5.086937,0.032,-1.233,-0.177,1.246
5.087181,0.023,-1.199,-0.23,1.221
5.088828,0.006,-1.156,-0.275,1.189
5.091318,-0.007,-1.103,-0.315,1.147
5.093933,-0.022,-1.052,-0.351,1.109
5.09658,-0.039,-1,-0.378,1.069
5.103481,-0.056,-0.944,-0.397,1.026
5.106401,-0.111,-0.792,-0.404,0.896
5.108886,-0.131,-0.745,-0.397,0.854
5.11155,-0.152,-0.704,-0.381,0.814
5.114484,-0.174,-0.667,-0.357,0.777
5.121207,-0.195,-0.633,-0.33,0.74
5.124172,-0.292,-0.546,-0.229,0.66
5.12654,-0.335,-0.523,-0.195,0.651
5.129167,-0.385,-0.504,-0.158,0.654
5.131768,-0.437,-0.485,-0.121,0.664
5.137253,-0.493,-0.465,-0.088,0.683
5.137549,-0.55,-0.445,-0.054,0.71
5.139322,-0.607,-0.42,-0.02,0.738
5.141759,-0.663,-0.387,0.016,0.768
5.144242,-0.718,-0.34,0.054,0.796
5.146984,-0.763,-0.275,0.09,0.817
5.154262,-0.808,-0.198,0.122,0.841
5.156968,-0.932,0.042,0.151,0.945
5.15938,-0.972,0.119,0.149,0.991
5.162003,-1.018,0.186,0.139,1.044
5.164575,-1.069,0.242,0.121,1.103
5.170453,-1.121,0.288,0.101,1.162
5.170723,-1.175,0.323,0.07,1.22
5.172073,-1.231,0.341,0.036,1.278
5.174509,-1.289,0.345,-0.007,1.334
5.177087,-1.342,0.339,-0.049,1.385
5.179829,-1.39,0.331,-0.097,1.432
5.187283,-1.429,0.321,-0.15,1.472
5.189724,-1.516,0.244,-0.323,1.57
5.192127,-1.529,0.219,-0.385,1.592
5.194664,-1.537,0.2,-0.447,1.613
5.197701,-1.543,0.194,-0.503,1.635
5.20681,-1.55,0.203,-0.553,1.658
5.209406,-1.562,0.259,-0.666,1.718
5.212025,-1.565,0.271,-0.676,1.727
5.214653,-1.574,0.279,-0.675,1.735
5.220281,-1.579,0.281,-0.664,1.736
5.22038,-1.583,0.275,-0.653,1.734
5.22216,-1.588,0.253,-0.635,1.729
5.224639,-1.592,0.205,-0.627,1.723
5.227158,-1.591,0.132,-0.678,1.735
5.229665,-1.59,0.035,-0.805,1.783
5.236514,-1.583,-0.069,-0.957,1.851
5.236612,-1.567,-0.157,-1.099,1.92
5.237626,-1.542,-0.243,-1.245,1.997
5.239916,-1.504,-0.323,-1.403,2.082
5.242299,-1.462,-0.398,-1.556,2.172
5.24487,-1.414,-0.494,-1.681,2.251
5.247488,-1.36,-0.586,-1.757,2.298
5.253428,-1.297,-0.672,-1.796,2.315
5.253512,-1.23,-0.763,-1.817,2.323
5.254865,-1.155,-0.852,-1.821,2.319
5.258019,-1.078,-0.943,-1.811,2.308
5.259994,-0.993,-1.03,-1.79,2.292
5.262564,-0.899,-1.107,-1.762,2.266
5.269914,-0.8,-1.175,-1.718,2.23
5.272667,-0.519,-1.43,-1.608,2.214
5.275125,-0.434,-1.538,-1.593,2.256
5.278045,-0.347,-1.641,-1.593,2.313
5.281224,-0.249,-1.711,-1.6,2.356
5.286729,-0.15,-1.76,-1.621,2.398
5.286819,-0.055,-1.801,-1.644,2.439
5.28779,0.042,-1.822,-1.665,2.468
5.290088,0.123,-1.833,-1.69,2.496
5.292593,0.186,-1.851,-1.732,2.541
5.295086,0.236,-1.853,-1.774,2.576
5.297773,0.275,-1.816,-1.809,2.578
5.303907,0.297,-1.757,-1.841,2.562
5.303991,0.301,-1.689,-1.872,2.539
5.305221,0.282,-1.626,-1.907,2.522
5.30775,0.246,-1.562,-1.946,2.507
5.310198,0.211,-1.467,-1.975,2.469
5.312821,0.201,-1.314,-1.995,2.397
5.320506,0.21,-1.097,-2.006,2.296
5.3257,0.361,-0.057,-2.136,2.167
5.328222,0.414,0.19,-2.207,2.253
5.330854,0.462,0.402,-2.276,2.357
5.337153,0.499,0.583,-2.351,2.473
5.340727,0.579,1.005,-2.462,2.722
5.343095,0.597,1.115,-2.455,2.762
5.345845,0.61,1.215,-2.417,2.773
5.348505,0.609,1.271,-2.351,2.741
5.353628,0.594,1.278,-2.247,2.653
5.353882,0.559,1.225,-2.125,2.515
5.355821,0.503,1.131,-1.986,2.34
5.358353,0.434,1.005,-1.818,2.122
5.360771,0.355,0.853,-1.626,1.87
5.363459,0.268,0.682,-1.429,1.606
5.369907,0.179,0.516,-1.221,1.338
5.373333,-0.11,0.037,-0.761,0.77
5.375899,-0.223,-0.101,-0.697,0.739
5.378695,-0.345,-0.226,-0.669,0.785
5.380928,-0.464,-0.353,-0.658,0.879
5.387091,-0.59,-0.485,-0.662,1.011
5.387333,-0.718,-0.632,-0.675,1.171
5.388679,-0.845,-0.777,-0.705,1.347
5.390994,-0.963,-0.908,-0.731,1.512
5.393496,-1.074,-1.022,-0.755,1.664
5.396273,-1.183,-1.12,-0.779,1.806
5.39862,-1.291,-1.212,-0.802,1.943
5.403715,-1.407,-1.3,-0.809,2.079
5.403995,-1.536,-1.388,-0.82,2.227
5.406148,-1.658,-1.431,-0.824,2.34
5.408635,-1.786,-1.448,-0.799,2.434
5.411075,-1.905,-1.427,-0.754,2.497
5.413878,-1.999,-1.327,-0.695,2.498
5.420465,-2.067,-1.154,-0.615,2.446
5.423848,-2.12,-0.372,-0.364,2.183
5.426546,-2.097,-0.085,-0.287,2.118
5.429051,-2.059,0.184,-0.212,2.078
5.431346,-1.998,0.443,-0.141,2.051
5.441214,-1.927,0.671,-0.076,2.041
5.443899,-1.545,1.297,0.107,2.02
5.446251,-1.422,1.406,0.103,2.002
5.456072,-1.289,1.497,0.081,1.978
5.458865,-0.698,1.755,0.006,1.889
5.461288,-0.562,1.814,0.027,1.899
5.46401,-0.44,1.87,0.071,1.922
5.470424,-0.338,1.919,0.124,1.953
5.470509,-0.258,1.965,0.194,1.991
5.471494,-0.191,2.026,0.274,2.053
5.473876,-0.141,2.095,0.351,2.129
5.476474,-0.106,2.168,0.415,2.21
5.479166,-0.087,2.22,0.458,2.268
5.481615,-0.087,2.249,0.481,2.302
5.486911,-0.1,2.266,0.484,2.32
5.487006,-0.123,2.275,0.473,2.327
5.489174,-0.158,2.276,0.443,2.324
5.491909,-0.2,2.257,0.396,2.3
5.496821,-0.243,2.221,0.312,2.256
5.496888,-0.286,2.188,0.17,2.213
5.503619,-0.335,2.105,0.014,2.131
5.506833,-0.376,1.836,-0.461,1.93
5.509344,-0.338,1.774,-0.578,1.896
5.512589,-0.273,1.741,-0.642,1.876
5.51451,-0.195,1.723,-0.675,1.861
5.521896,-0.111,1.722,-0.692,1.859
5.524425,0.088,1.777,-0.774,1.941
5.526938,0.093,1.691,-0.907,1.921
5.537591,0.228,1.702,-0.762,1.879
5.541928,0.211,1.421,-0.526,1.529
5.54433,0.139,1.273,-0.543,1.39
5.547234,0.049,1.103,-0.567,1.242
5.553479,-0.055,0.93,-0.559,1.086
5.557042,-0.458,0.526,-0.367,0.788
5.559617,-0.626,0.351,-0.294,0.775
5.562134,-0.797,0.169,-0.25,0.853
5.564719,-0.974,-0.038,-0.215,0.998
5.569955,-1.136,-0.251,-0.184,1.178
5.570049,-1.285,-0.454,-0.148,1.371
5.572307,-1.419,-0.639,-0.101,1.559
5.574635,-1.519,-0.779,-0.042,1.707
5.577332,-1.593,-0.89,0.043,1.825
5.58017,-1.634,-0.971,0.15,1.906
5.587303,-1.627,-0.995,0.282,1.928
5.589923,-1.373,-0.82,0.724,1.755
5.592448,-1.226,-0.702,0.84,1.644
5.595022,-1.078,-0.603,0.921,1.54
5.597631,-0.937,-0.533,0.954,1.439
5.604818,-0.818,-0.492,0.947,1.345
5.607534,-0.567,-0.498,0.789,1.092
5.610187,-0.508,-0.508,0.725,1.02
5.61261,-0.472,-0.533,0.652,0.966
5.620464,-0.453,-0.565,0.577,0.926
5.625122,-0.446,-0.569,0.225,0.757
5.627634,-0.45,-0.543,0.119,0.715
5.630079,-0.444,-0.495,0.025,0.665
5.636783,-0.429,-0.438,-0.041,0.615
5.640355,-0.367,-0.216,-0.089,0.435
5.642597,-0.338,-0.103,-0.073,0.361
5.645079,-0.297,0.045,-0.055,0.305
5.647697,-0.243,0.233,-0.035,0.339
5.653365,-0.197,0.415,-0.019,0.459
5.653451,-0.153,0.593,0.003,0.612
5.655246,-0.125,0.75,0.026,0.76
5.657956,-0.129,0.852,0.055,0.863
5.660319,-0.168,0.876,0.086,0.896
5.662745,-0.222,0.868,0.12,0.904
5.670222,-0.289,0.819,0.163,0.884
5.672804,-0.425,0.65,0.233,0.811
5.675383,-0.429,0.615,0.238,0.787
5.677977,-0.422,0.592,0.24,0.766
5.680719,-0.404,0.574,0.264,0.75
5.686657,-0.385,0.56,0.302,0.744
5.686774,-0.377,0.546,0.354,0.752
5.688026,-0.376,0.534,0.412,0.772
5.690489,-0.385,0.525,0.473,0.805
5.693105,-0.401,0.52,0.535,0.848
5.695705,-0.418,0.536,0.599,0.906
5.698459,-0.434,0.564,0.662,0.972
5.705332,-0.446,0.609,0.727,1.048
5.705589,-0.448,0.674,0.793,1.133
5.705813,-0.443,0.757,0.855,1.225
5.708434,-0.433,0.844,0.919,1.321
5.71064,-0.425,0.926,0.989,1.42
5.713088,-0.422,1.001,1.065,1.521
5.720243,-0.423,1.071,1.135,1.617
5.723202,-0.446,1.244,1.38,1.91
5.72575,-0.471,1.263,1.458,1.986
5.728396,-0.487,1.282,1.529,2.054
5.73089,-0.493,1.309,1.6,2.125
5.736683,-0.49,1.335,1.661,2.187
5.736808,-0.482,1.357,1.714,2.239
5.738604,-0.474,1.372,1.759,2.28
5.740997,-0.466,1.38,1.792,2.31
5.743318,-0.462,1.381,1.81,2.323
5.745941,-0.463,1.367,1.82,2.323
5.748653,-0.47,1.344,1.815,2.307
5.753418,-0.484,1.313,1.8,2.28
5.753749,-0.504,1.282,1.768,2.241
5.755995,-0.532,1.242,1.722,2.189
5.758559,-0.571,1.184,1.66,2.117
5.761,-0.614,1.131,1.574,2.033
5.763626,-0.654,1.095,1.454,1.933
5.769803,-0.683,1.071,1.315,1.829
5.769896,-0.713,1.063,1.145,1.717
5.771107,-0.732,1.068,0.959,1.611
5.773568,-0.752,1.083,0.764,1.524
5.779539,-0.766,1.101,0.556,1.452
5.77968,-0.78,1.128,0.35,1.415
5.781613,-0.786,1.161,0.149,1.409
5.788587,-0.778,1.201,-0.028,1.431
5.79129,-0.698,1.362,-0.335,1.567
5.793728,-0.664,1.422,-0.361,1.61
5.796275,-0.628,1.477,-0.365,1.646
5.804041,-0.593,1.524,-0.348,1.672
5.806593,-0.463,1.526,-0.279,1.619
5.80908,-0.405,1.481,-0.275,1.56
5.81163,-0.343,1.407,-0.279,1.474
5.814277,-0.273,1.309,-0.289,1.368
5.820695,-0.192,1.207,-0.302,1.259
5.820954,-0.103,1.113,-0.314,1.161
5.821859,-0.007,1.034,-0.323,1.083
5.824274,0.09,0.97,-0.328,1.028
5.826755,0.19,0.93,-0.331,1.005
5.829451,0.283,0.908,-0.334,1.008
5.832245,0.37,0.906,-0.343,1.037
5.837512,0.452,0.927,-0.359,1.092
5.837805,0.531,0.964,-0.38,1.164
5.839423,0.61,1.01,-0.412,1.25
5.841994,0.683,1.055,-0.477,1.344
5.844339,0.757,1.103,-0.526,1.437
5.847029,0.821,1.157,-0.572,1.53
5.853976,0.88,1.206,-0.635,1.623
5.856849,1.016,1.373,-0.87,1.916
5.859336,1.047,1.431,-0.953,2.013
5.861953,1.083,1.489,-1.067,2.128
5.865992,1.109,1.535,-1.202,2.243
5.872779,1.129,1.581,-1.298,2.337
5.877078,1.123,1.644,-1.519,2.504
5.879557,1.096,1.612,-1.547,2.489
5.888605,1.063,1.575,-1.559,2.458
5.892171,0.886,1.408,-1.557,2.278
5.894503,0.855,1.37,-1.666,2.32
5.897175,0.825,1.335,-1.799,2.387
5.905886,0.803,1.316,-1.987,2.515
5.90952,0.896,1.821,-2.764,3.429
5.912073,0.959,2.076,-2.967,3.746
5.914616,1.037,2.364,-3.184,4.099
5.920529,1.129,2.67,-3.403,4.47
5.920621,1.224,2.951,-3.632,4.838
5.92234,1.317,3.202,-3.858,5.184
5.924704,1.391,3.411,-4.067,5.487
5.927267,1.44,3.57,-4.26,5.741
5.929912,1.458,3.685,-4.43,5.944
5.936979,1.45,3.754,-4.58,6.097
5.939942,1.184,3.447,-4.843,6.061
5.942455,1.037,3.176,-4.879,5.914
